148,79,5,1
148,52,4,35
149,35,5,13
149,30,2,6
149,11,3,50
149,8,4,50
149,42,5,9
149,41,4,45
150,8,4,15
150,15,1,28
150,65,3,10
151,98,3,26
151,81,2,49
151,19,5,43
151,89,2,4
151,80,4,12
151,10,4,6
151,50,4,50
151,23,1,37
151,49,3,10
151,45,1,31
151,33,3,39
151,88,3,22
151,44,5,13
151,46,1,8
151,35,1,50
151,84,4,48
151,70,1,32
151,97,1,0
151,26,2,40
152,34,3,21
152,15,5,35
152,20,5,4
152,98,2,11
152,17,4,7
152,36,5,13
152,35,5,14
152,10,3,35
152,0,5,16
152,74,2,20
152,7,2,45
152,44,3,33
152,80,5,29
152,4,4,24
152,49,3,48
152,57,5,23
152,37,5,9
152,83,4,13
153,99,3,33
153,48,4,37
153,23,4,20
153,31,4,10
153,96,3,31
154,11,4,27
154,7,4,38
154,33,1,21
154,95,1,31
154,56,3,39
154,97,1,8
154,90,2,50
154,75,4,38
154,63,3,28
154,49,2,41
154,62,2,49
154,44,4,5
154,36,2,41
154,89,4,0
154,73,3,8
154,31,2,8
154,15,2,47
154,8,4,12
154,28,4,12
155,2,1,12
155,60,5,42
155,67,4,19
155,63,3,19
155,24,2,26
155,15,1,5
155,97,1,8
155,47,4,16
155,9,5,31
155,52,4,41
155,29,1,25
156,88,4,47
156,60,1,28
156,75,5,29
156,20,3,41
156,71,5,43
156,82,1,30
156,51,2,29
156,90,1,27
156,65,3,17
156,98,2,1
156,74,5,14
156,40,1,34
156,55,1,18
156,24,1,7
157,90,3,5
157,79,3,38
157,73,3,38
157,1,5,34
157,43,1,48
157,91,3,38
158,79,2,28
158,95,5,37
158,55,5,18
158,28,3,40
158,3,5,31
158,12,2,25
158,22,2,49
158,88,2,30
158,50,1,15
158,6,2,16
158,8,2,26
158,24,4,48
158,63,1,5
158,2,2,40
158,42,4,41
158,77,5,49
158,96,1,5
158,91,4,30
158,81,1,49
158,16,3,39
159,57,4,26
159,18,2,7
159,64,5,50
159,62,2,34
159,9,3,50
159,41,4,28
159,10,3,5
160,30,1,29
160,95,5,38
160,86,3,7
160,10,4,38
160,22,1,2
160,9,5,14
160,91,4,34
160,78,5,9
160,26,4,30
160,61,2,42
160,12,2,34
160,38,4,31
160,82,4,33
160,88,4,1
161,46,3,11
161,89,1,15
161,76,3,46
161,18,4,27
161,41,4,11
161,93,5,4
161,71,3,22
161,69,5,11
161,92,4,30
161,64,2,30
161,81,4,46
161,45,1,17
161,57,5,9
162,83,1,30
162,59,1,22
162,68,4,47
162,17,2,3
162,12,2,6
162,7,4,43
162,34,3,0
162,31,1,31
162,37,5,0
162,39,2,20
162,3,2,36
162,85,1,33
162,97,1,18
162,63,1,36
162,10,2,0
163,70,3,1
163,9,4,24
163,66,3,35
163,96,4,16
164,60,1,24
164,74,1,49
164,20,4,41
164,45,4,28
164,62,3,26
164,46,1,14
164,41,2,37
164,89,1,37
164,59,3,42
164,83,3,20
164,80,4,3
164,15,5,3
164,66,3,40
164,91,4,32
164,5,5,33
164,58,4,15
165,76,4,6
165,9,2,0
165,38,5,44
165,16,2,0
165,61,2,1
165,23,2,19
165,88,5,47
165,55,2,45
165,89,5,15
165,13,2,38
165,50,4,25
165,58,4,14
165,82,4,17
165,52,1,37
166,87,2,7
166,23,5,15
166,2,4,7
166,11,5,3
166,92,2,0
166,65,4,10
166,28,4,6
166,30,4,16
166,56,1,41
166,58,1,40
166,27,4,0
166,88,2,12
166,53,4,37
166,20,2,11
166,42,2,40
166,5,3,18
166,51,2,2
167,79,1,30
167,31,2,36
167,34,1,49
167,59,1,44
167,11,5,34
167,32,5,26
167,2,2,32
167,82,5,42
167,66,4,33
167,47,2,46
167,92,2,31
168,91,3,2
168,32,3,34
168,50,1,26
168,4,5,49
168,17,1,42
168,78,4,42
168,77,4,25
168,93,4,50
168,79,3,18
168,76,1,17
168,31,2,36
168,27,1,9
168,55,2,40
168,53,1,17
168,74,1,46
168,13,2,27
169,31,4,29
169,18,2,3
169,28,2,25
169,83,1,37
169,59,5,11
169,42,2,1
169,67,4,1
169,10,1,24
169,16,1,50
169,17,2,22
169,13,4,14
169,15,2,46
169,27,3,34
169,7,2,36
170,59,4,36
170,43,2,5
170,39,4,42
170,22,4,37
171,18,5,46
171,94,1,45
171,16,2,16
171,44,2,12
171,51,4,38
171,48,5,16
171,30,4,17
172,53,1,39
172,71,5,14
172,93,2,9
172,41,4,27
172,23,5,49
172,43,3,43
172,85,2,45
172,84,5,22
172,38,2,32
172,5,4,41
172,95,4,42
172,47,1,44
172,72,2,31
172,8,4,31
172,55,3,30
172,30,2,26
172,44,1,9
172,37,1,8
172,61,1,43
172,88,3,10
173,70,5,3
173,27,5,41
173,90,5,42
173,7,2,9
173,77,5,41
173,41,3,14
173,12,2,0
173,2,5,16
173,74,3,34
174,69,3,19
174,86,2,45
174,34,4,13
174,57,4,33
174,11,2,48
174,58,1,17
174,27,4,21
174,79,1,6
174,91,2,22
174,31,5,47
174,46,1,28
174,90,2,22
174,71,1,43
174,23,2,7
174,45,5,10
174,17,3,10
174,53,5,24
174,60,5,25
174,33,4,36
174,38,2,44
175,99,1,36
175,6,2,13
175,24,4,21
175,10,4,9
175,59,2,0
175,43,3,26
175,80,2,27
175,26,3,33
175,60,3,19
175,94,1,50
175,53,5,36
175,64,1,16
175,90,1,15
175,34,5,8
175,4,1,10
176,53,1,32
176,36,2,8
176,11,2,0
176,60,4,19
176,16,3,2
176,37,4,31
176,6,2,8
176,2,1,41
176,73,1,38
176,22,4,13
176,25,5,28
176,98,3,34
177,66,5,37
177,17,1,2
177,0,3,17
177,45,1,18
177,79,2,45
177,85,1,29
178,9,2,36
178,61,2,4
178,96,2,41
178,97,1,17
178,45,5,26
178,54,3,34
178,3,1,48
178,27,2,41
178,69,5,4
178,80,3,36
178,8,4,40
178,42,2,32
178,34,3,50
178,72,1,19
178,84,3,40
178,44,4,4
179,4,5,0
179,23,2,19
179,94,3,17
179,64,4,50
179,42,4,1
179,18,4,50
179,30,4,20
179,24,5,18
179,13,5,28
179,36,4,12
179,59,3,37
180,60,2,31
180,5,4,9
180,71,4,48
181,32,5,40
181,51,2,13
181,97,3,0
181,60,5,49
181,31,3,10
181,10,3,31
182,52,3,34
182,5,4,1
182,99,5,43
182,49,5,6
182,85,2,17
182,70,2,21
182,60,1,37
182,8,4,46
183,8,1,20
183,65,3,49
183,55,5,14
183,41,3,10
183,80,2,25
183,17,3,13
183,39,2,35
183,85,3,48
183,90,4,15
184,70,1,0
184,68,5,28
184,17,2,15
184,88,1,36
184,90,2,28
184,66,4,5
184,33,4,17
184,87,5,15
184,65,3,16
184,43,1,37
184,93,3,38
184,80,2,24
184,71,4,40
184,29,5,29
184,60,5,4
184,28,3,9
185,52,4,47
185,49,4,14
185,7,4,46
185,15,3,11
185,10,3,1
185,51,5,6
185,6,1,43
185,11,4,27
185,47,3,47
185,71,4,44
185,5,5,24
185,83,1,24
185,54,4,7
185,63,2,39
185,13,2,29
185,79,4,2
185,28,5,32
186,74,2,24
186,64,5,39
186,16,3,24
186,58,3,48
186,8,1,48
186,86,1,1
186,52,2,47
186,61,1,35
186,5,3,13
186,89,3,35
186,81,2,18
186,65,4,8
186,87,3,24
186,79,5,5
187,52,5,41
187,11,4,23
187,32,1,28
187,94,2,29
187,48,5,0
187,88,3,25
187,77,5,21
187,13,3,48
187,26,4,10
187,74,1,10
187,20,1,0
187,65,2,49
187,46,5,42
188,48,2,7
188,85,1,10
188,71,5,27
188,29,3,8
188,9,4,45
188,92,2,42
189,99,1,10
189,24,3,16
189,56,4,30
189,97,2,43
190,3,2,13
190,90,4,9
190,73,3,1
190,96,1,5
190,29,2,4
190,93,5,12
190,7,4,32
190,94,1,36
190,39,4,32
190,65,3,16
190,23,3,48
190,15,5,3
190,27,2,39
191,4,3,48
191,38,2,29
191,51,3,45
191,83,2,9
191,63,2,6
191,80,3,47
191,30,4,10
191,77,1,20
191,19,2,30
192,88,1,23
192,97,4,38
192,98,2,12
192,60,1,16
192,69,3,0
192,26,2,7
192,51,5,32
192,93,5,13
192,71,3,48
192,87,3,16
192,99,4,9
192,57,5,26
192,63,1,25
192,39,2,49
192,18,4,28
193,94,5,38
193,95,2,44
193,37,3,37
193,56,4,29
193,79,3,40
193,46,1,22
193,62,4,42
193,84,3,45
193,6,5,2
193,48,5,20
193,10,3,27
193,35,2,13
193,44,3,26
193,43,3,31
193,85,4,30
193,50,1,31
193,8,2,47
193,42,3,37
193,0,2,43
194,56,3,12
194,27,1,6
194,31,4,28
194,15,4,36
194,8,4,48
194,86,3,6
194,77,1,24
194,6,3,40
194,87,5,24
194,70,1,40
194,97,5,29
194,38,1,38
194,95,3,4
194,1,2,37
194,40,1,33
194,12,2,0
194,89,1,40
194,60,2,3
194,83,4,50
194,26,5,43
195,2,1,26
195,63,3,49
195,29,2,22
195,60,1,42
195,34,1,20
195,28,2,15
195,46,4,42
195,96,4,5
195,95,1,35
195,72,4,41
195,37,4,19
196,86,3,27
196,19,1,32
196,60,5,1
196,83,5,43
196,56,4,9
196,2,3,45
196,79,1,40
196,77,2,22
196,49,3,26
196,76,2,2
196,31,5,33
196,42,5,5
196,17,3,35
196,96,1,1
196,90,5,43
196,99,5,28
196,9,2,11
196,97,1,36
196,24,2,16
196,12,3,8
197,26,4,2
197,66,1,33
197,17,5,31
197,91,3,30
197,53,3,34
197,69,4,38
197,68,4,26
197,54,2,33
197,2,1,13
197,71,5,48
198,0,5,45
198,95,4,31
198,90,4,48
198,55,4,4
198,27,5,24
198,86,5,5
198,65,5,25
198,38,5,10
198,23,3,46
198,54,3,23
198,44,4,48
198,96,5,36
198,28,2,47
198,2,1,25
198,47,5,13
198,68,1,31
198,3,3,32
198,5,5,6
198,78,4,38
198,88,3,0
199,75,2,22
199,58,5,29
199,45,2,35
199,65,1,22
199,12,5,7
199,60,2,31
199,96,2,16
199,10,5,2
199,92,1,49
199,62,5,29
199,80,3,36
199,29,2,18
199,5,2,23
199,79,3,20
199,70,5,40
199,91,4,33
